날짜,순위,팀명,경기,승,패,무,승률,최근10경기
2011.05.30,3,삼성,46,24,20,2,0.545,6승2무2패
2011.05.30,4,KIA,47,25,22,0,0.532,6승0무4패
2011.05.30,5,롯데,45,20,22,3,0.476,4승1무5패
2011.05.30,6,두산,45,19,24,2,0.442,3승1무6패
2011.05.30,7,한화,48,19,28,1,0.404,5승0무5패
2011.05.30,8,넥센,45,17,28,0,0.378,2승0무8패
2011.05.31,1,SK,44,28,16,0,0.636,5승0무5패
2011.05.31,2,LG,48,28,20,0,0.583,7승0무3패
2011.05.31,3,삼성,47,25,20,2,0.556,6승2무2패
2011.05.31,4,KIA,48,25,23,0,0.521,6승0무4패
2011.05.31,5,롯데,46,21,22,3,0.488,4승1무5패
2011.05.31,6,두산,46,20,24,2,0.455,3승1무6패
2011.05.31,7,한화,49,19,29,1,0.396,5승0무5패
2011.05.31,8,넥센,46,17,29,0,0.370,2승0무8패
2011.06.01,1,SK,45,28,17,0,0.622,4승0무6패
2011.06.01,2,LG,49,28,21,0,0.571,5승0무5패
2011.06.01,3,삼성,48,25,21,2,0.543,5승0무5패
2011.06.01,4,KIA,49,26,23,0,0.531,9승0무1패
2011.06.01,5,롯데,47,22,22,3,0.500,4승0무6패
2011.06.01,6,두산,47,21,24,2,0.467,4승0무6패
2011.06.01,7,한화,50,20,29,1,0.408,5승0무5패
2011.06.01,8,넥센,47,17,30,0,0.362,4승0무6패
2011.06.02,1,SK,46,29,17,0,0.630,4승0무6패
2011.06.02,2,LG,50,28,22,0,0.560,5승0무5패
2011.06.02,3,KIA,50,27,23,0,0.540,9승0무1패
2011.06.02,4,삼성,49,25,22,2,0.532,5승0무5패
2011.06.02,5,롯데,48,22,23,3,0.489,4승0무6패
2011.06.02,6,두산,48,21,25,2,0.457,4승0무6패
2011.06.02,7,한화,51,21,29,1,0.420,5승0무5패
2011.06.02,8,넥센,48,18,30,0,0.375,4승0무6패
2011.06.03,1,SK,47,29,18,0,0.617,4승0무6패
2011.06.03,2,LG,51,29,22,0,0.569,5승0무5패
2011.06.03,3,KIA,51,28,23,0,0.549,9승0무1패
2011.06.03,4,삼성,50,25,23,2,0.521,5승0무5패
2011.06.03,5,롯데,49,22,24,3,0.478,4승0무6패
2011.06.03,6,두산,49,22,25,2,0.468,4승0무6패
2011.06.03,7,한화,52,21,30,1,0.412,5승0무5패
2011.06.03,8,넥센,49,19,30,0,0.388,4승0무6패
2011.06.04,1,SK,48,29,19,0,0.604,4승0무6패
2011.06.04,2,LG,52,30,22,0,0.577,5승0무5패
2011.06.04,3,KIA,52,29,23,0,0.558,9승0무1패
2011.06.04,4,삼성,51,26,23,2,0.531,5승0무5패
2011.06.04,5,롯데,50,22,25,3,0.468,4승0무6패
2011.06.04,6,두산,50,22,26,2,0.458,4승0무6패
2011.06.04,7,한화,53,22,30,1,0.423,5승0무5패
2011.06.04,8,넥센,50,19,31,0,0.380,4승0무6패
2011.06.05,1,SK,49,29,20,0,0.592,4승0무6패
2011.06.05,2,KIA,53,30,23,0,0.566,9승0무1패
2011.06.05,2,LG,53,30,23,0,0.566,5승0무5패
2011.06.05,4,삼성,52,27,23,2,0.540,5승0무5패
2011.06.05,5,롯데,51,23,25,3,0.479,4승0무6패
2011.06.05,6,두산,51,22,27,2,0.449,4승0무6패
2011.06.05,7,한화,54,23,30,1,0.434,5승0무5패
2011.06.05,8,넥센,51,19,32,0,0.373,4승0무6패
2011.06.06,1,SK,49,29,20,0,0.592,4승0무6패
2011.06.06,2,KIA,53,30,23,0,0.566,9승0무1패
2011.06.06,2,LG,53,30,23,0,0.566,5승0무5패
2011.06.06,4,삼성,52,27,23,2,0.540,5승0무5패
2011.06.06,5,롯데,51,23,25,3,0.479,4승0무6패
2011.06.06,6,두산,51,22,27,2,0.449,4승0무6패
2011.06.06,7,한화,54,23,30,1,0.434,5승0무5패
2011.06.06,8,넥센,51,19,32,0,0.373,4승0무6패
2011.06.07,1,SK,50,30,20,0,0.600,4승0무6패
2011.06.07,2,KIA,54,31,23,0,0.574,9승0무1패
2011.06.07,2,LG,54,31,23,0,0.574,5승0무5패
2011.06.07,4,삼성,53,28,23,2,0.549,5승0무5패
2011.06.07,5,롯데,52,23,26,3,0.469,4승0무6패
2011.06.07,6,두산,52,22,28,2,0.440,4승0무6패
2011.06.07,7,한화,55,23,31,1,0.426,5승0무5패
2011.06.07,8,넥센,52,19,33,0,0.365,4승0무6패
2011.06.08,1,SK,51,31,20,0,0.608,4승0무6패
2011.06.08,2,KIA,55,32,23,0,0.582,9승0무1패
2011.06.08,2,LG,55,32,23,0,0.582,5승0무5패
2011.06.08,4,삼성,54,29,23,2,0.558,5승0무5패
2011.06.08,5,롯데,53,23,27,3,0.460,4승0무6패
2011.06.08,6,두산,53,22,29,2,0.431,4승0무6패
2011.06.08,7,한화,56,23,32,1,0.418,5승0무5패
2011.06.08,8,넥센,53,19,34,0,0.358,4승0무6패
2011.06.09,1,SK,52,31,21,0,0.596,4승0무6패
2011.06.09,2,KIA,56,33,23,0,0.589,9승0무1패
2011.06.09,3,LG,56,32,24,0,0.571,5승0무5패
2011.06.09,4,삼성,55,29,24,2,0.547,5승0무5패
2011.06.09,5,롯데,54,24,27,3,0.471,4승0무6패
2011.06.09,6,한화,57,24,32,1,0.429,5승0무5패
2011.06.09,7,두산,54,22,30,2,0.423,4승0무6패
2011.06.09,8,넥센,54,20,34,0,0.370,4승0무6패
2011.06.10,1,SK,53,31,22,0,0.585,6승0무4패
2011.06.10,2,KIA,57,33,24,0,0.579,5승0무5패
2011.06.10,2,LG,57,33,24,0,0.579,3승0무7패
2011.06.10,4,삼성,56,30,24,2,0.556,7승0무3패
2011.06.10,5,롯데,55,25,27,3,0.481,5승0무5패
2011.06.10,6,두산,55,23,30,2,0.434,4승0무6패
2011.06.10,7,한화,58,24,33,1,0.421,6승0무4패
2011.06.10,8,넥센,55,20,35,0,0.364,4승0무6패
2011.06.11,1,SK,54,32,22,0,0.593,6승0무4패
2011.06.11,2,LG,58,34,24,0,0.586,3승0무7패
2011.06.11,3,KIA,58,33,25,0,0.569,5승0무5패
2011.06.11,4,삼성,57,31,24,2,0.564,7승0무3패
2011.06.11,5,롯데,56,25,28,3,0.472,5승0무5패
2011.06.11,6,한화,59,25,33,1,0.431,6승0무4패
2011.06.11,7,두산,56,23,31,2,0.426,4승0무6패
2011.06.11,8,넥센,56,20,36,0,0.357,4승0무6패
2011.06.12,1,SK,55,33,22,0,0.600,6승0무4패
2011.06.12,2,KIA,59,34,25,0,0.576,5승0무5패
2011.06.12,2,LG,59,34,25,0,0.576,3승0무7패
2011.06.12,4,삼성,58,32,24,2,0.571,7승0무3패
2011.06.12,5,롯데,57,26,28,3,0.481,5승0무5패
2011.06.12,6,한화,60,25,34,1,0.424,6승0무4패
2011.06.12,7,두산,57,23,32,2,0.418,4승0무6패
2011.06.12,8,넥센,57,20,37,0,0.351,4승0무6패
2011.06.13,1,SK,55,33,22,0,0.600,6승0무4패
2011.06.13,2,KIA,59,34,25,0,0.576,5승0무5패
2011.06.13,2,LG,59,34,25,0,0.576,3승0무7패
2011.06.13,4,삼성,58,32,24,2,0.571,7승0무3패
2011.06.13,5,롯데,57,26,28,3,0.481,5승0무5패
2011.06.13,6,한화,60,25,34,1,0.424,6승0무4패
2011.06.13,7,두산,57,23,32,2,0.418,4승0무6패
2011.06.13,8,넥센,57,20,37,0,0.351,4승0무6패
2011.06.14,1,SK,56,34,22,0,0.607,6승0무4패
2011.06.14,2,삼성,59,33,24,2,0.579,7승0무3패
2011.06.14,3,KIA,60,34,26,0,0.567,5승0무5패
2011.06.14,3,LG,60,34,26,0,0.567,3승0무7패
2011.06.14,5,롯데,58,26,29,3,0.473,5승0무5패
2011.06.14,6,한화,61,26,34,1,0.433,6승0무4패
2011.06.14,7,두산,58,24,32,2,0.429,4승0무6패
2011.06.14,8,넥센,58,20,38,0,0.345,4승0무6패
2011.06.15,1,SK,57,35,22,0,0.614,6승0무4패
2011.06.15,2,삼성,60,34,24,2,0.586,7승0무3패
2011.06.15,3,KIA,61,35,26,0,0.574,5승0무5패
2011.06.15,4,LG,61,34,27,0,0.557,3승0무7패
2011.06.15,5,롯데,59,26,30,3,0.464,5승0무5패
2011.06.15,6,두산,59,25,32,2,0.439,4승0무6패
2011.06.15,7,한화,62,26,35,1,0.426,6승0무4패
2011.06.15,8,넥센,59,20,39,0,0.339,4승0무6패
2011.06.16,1,SK,58,35,23,0,0.603,6승0무4패
2011.06.16,2,삼성,61,35,24,2,0.593,7승0무3패
2011.06.16,3,KIA,62,35,27,0,0.565,5승0무5패
2011.06.16,4,LG,62,34,28,0,0.548,3승0무7패
2011.06.16,5,롯데,60,27,30,3,0.474,5승0무5패
2011.06.16,6,한화,63,27,35,1,0.435,6승0무4패
2011.06.16,7,두산,60,25,33,2,0.431,4승0무6패
2011.06.16,8,넥센,60,21,39,0,0.350,4승0무6패
2011.06.17,1,SK,59,36,23,0,0.610,6승0무4패
2011.06.17,2,삼성,62,35,25,2,0.583,7승0무3패
2011.06.17,3,KIA,63,36,27,0,0.571,5승0무5패
2011.06.17,4,LG,63,34,29,0,0.540,3승0무7패
2011.06.17,5,롯데,61,27,31,3,0.466,5승0무5패
2011.06.17,6,한화,64,28,35,1,0.444,6승0무4패
2011.06.17,7,두산,61,25,34,2,0.424,4승0무6패
2011.06.17,8,넥센,61,22,39,0,0.361,4승0무6패
2011.06.18,1,SK,60,36,24,0,0.600,6승0무4패
2011.06.18,2,KIA,64,37,27,0,0.578,5승0무5패
2011.06.18,3,삼성,63,35,26,2,0.574,7승0무3패
2011.06.18,4,LG,64,35,29,0,0.547,3승0무7패
2011.06.18,5,롯데,62,27,32,3,0.458,5승0무5패
2011.06.18,6,한화,65,28,36,1,0.438,6승0무4패
2011.06.18,7,두산,62,26,34,2,0.433,4승0무6패
2011.06.18,8,넥센,62,23,39,0,0.371,4승0무6패
2011.06.19,1,SK,61,37,24,0,0.607,6승0무4패
2011.06.19,2,삼성,64,36,26,2,0.581,7승0무3패
2011.06.19,3,KIA,65,37,28,0,0.569,5승0무5패
2011.06.19,4,LG,65,35,30,0,0.538,3승0무7패
2011.06.19,5,롯데,63,28,32,3,0.467,5승0무5패
2011.06.19,6,한화,66,29,36,1,0.446,6승0무4패
2011.06.19,7,두산,63,26,35,2,0.426,4승0무6패
2011.06.19,8,넥센,63,23,40,0,0.365,4승0무6패
2011.06.20,1,SK,61,37,24,0,0.607,6승0무4패
2011.06.20,2,삼성,64,36,26,2,0.581,7승0무3패
2011.06.20,3,KIA,65,37,28,0,0.569,6승0무4패
2011.06.20,4,LG,65,35,30,0,0.538,3승0무7패
2011.06.20,5,롯데,63,28,32,3,0.467,2승0무8패
2011.06.20,6,한화,66,29,36,1,0.446,5승0무5패
2011.06.20,7,두산,63,26,35,2,0.426,6승0무4패
2011.06.20,8,넥센,63,23,40,0,0.365,4승0무6패
2011.06.21,1,SK,62,38,24,0,0.613,6승0무4패
2011.06.21,2,삼성,65,37,26,2,0.587,7승0무3패
2011.06.21,3,KIA,66,37,29,0,0.561,6승0무4패
2011.06.21,4,LG,66,36,30,0,0.545,3승0무7패
2011.06.21,5,롯데,64,28,33,3,0.459,2승0무8패
2011.06.21,6,한화,67,29,37,1,0.439,5승0무5패
2011.06.21,7,두산,64,27,35,2,0.435,6승0무4패
2011.06.21,8,넥센,64,23,41,0,0.359,4승0무6패
2011.06.22,1,SK,62,38,24,0,0.613,6승0무4패
2011.06.22,2,삼성,66,38,26,2,0.594,7승0무3패
2011.06.22,3,KIA,66,37,29,0,0.561,6승0무4패
2011.06.22,4,LG,66,36,30,0,0.545,3승0무7패
2011.06.22,5,롯데,64,28,33,3,0.459,2승0무8패
2011.06.22,6,두산,64,27,35,2,0.435,6승0무4패
2011.06.22,7,한화,68,29,38,1,0.433,5승0무5패
2011.06.22,8,넥센,64,23,41,0,0.359,4승0무6패
2011.06.23,1,SK,63,38,25,0,0.603,6승0무4패
2011.06.23,2,삼성,67,39,26,2,0.600,7승0무3패
2011.06.23,3,KIA,67,38,29,0,0.567,6승0무4패
2011.06.23,4,LG,66,36,30,0,0.545,3승0무7패
2011.06.23,5,롯데,65,28,34,3,0.452,2승0무8패
2011.06.23,6,두산,65,28,35,2,0.444,6승0무4패
2011.06.23,7,한화,69,29,39,1,0.426,5승0무5패
2011.06.23,8,넥센,64,23,41,0,0.359,4승0무6패
2011.06.24,1,SK,63,38,25,0,0.603,6승0무4패
2011.06.24,2,삼성,68,39,27,2,0.591,7승0무3패
2011.06.24,3,KIA,67,38,29,0,0.567,6승0무4패
2011.06.24,4,LG,66,36,30,0,0.545,3승0무7패
2011.06.24,5,롯데,65,28,34,3,0.452,2승0무8패
2011.06.24,6,두산,65,28,35,2,0.444,6승0무4패
2011.06.24,7,한화,69,29,39,1,0.426,5승0무5패
2011.06.24,8,넥센,65,24,41,0,0.369,4승0무6패
2011.06.25,1,SK,63,38,25,0,0.603,6승0무4패
2011.06.25,2,삼성,68,39,27,2,0.591,7승0무3패
2011.06.25,3,KIA,67,38,29,0,0.567,6승0무4패
2011.06.25,4,LG,66,36,30,0,0.545,3승0무7패
2011.06.25,5,롯데,65,28,34,3,0.452,2승0무8패
2011.06.25,6,두산,65,28,35,2,0.444,6승0무4패
2011.06.25,7,한화,69,29,39,1,0.426,5승0무5패
2011.06.25,8,넥센,65,24,41,0,0.369,4승0무6패
2011.06.26,1,SK,63,38,25,0,0.603,6승0무4패
2011.06.26,2,삼성,68,39,27,2,0.591,7승0무3패
2011.06.26,3,KIA,67,38,29,0,0.567,6승0무4패
2011.06.26,4,LG,66,36,30,0,0.545,3승0무7패
2011.06.26,5,롯데,65,28,34,3,0.452,2승0무8패
2011.06.26,6,두산,65,28,35,2,0.444,6승0무4패
2011.06.26,7,한화,69,29,39,1,0.426,5승0무5패
2011.06.26,8,넥센,65,24,41,0,0.369,4승0무6패
2011.06.27,1,SK,63,38,25,0,0.603,6승0무4패
2011.06.27,2,삼성,68,39,27,2,0.591,7승0무3패
2011.06.27,3,KIA,67,38,29,0,0.567,6승0무4패
2011.06.27,4,LG,66,36,30,0,0.545,3승0무7패
2011.06.27,5,롯데,65,28,34,3,0.452,2승0무8패
2011.06.27,6,두산,65,28,35,2,0.444,6승0무4패
2011.06.27,7,한화,69,29,39,1,0.426,5승0무5패
2011.06.27,8,넥센,65,24,41,0,0.369,4승0무6패
2011.06.28,1,삼성,69,40,27,2,0.597,7승0무3패
2011.06.28,2,SK,64,38,26,0,0.594,6승0무4패
2011.06.28,3,KIA,68,39,29,0,0.574,6승0무4패
2011.06.28,4,LG,67,36,31,0,0.537,3승0무7패
2011.06.28,5,두산,66,29,35,2,0.453,6승0무4패
2011.06.28,6,롯데,66,28,35,3,0.444,2승0무8패
2011.06.28,7,한화,70,30,39,1,0.435,5승0무5패
2011.06.28,8,넥센,66,24,42,0,0.364,4승0무6패
2011.06.29,1,삼성,69,40,27,2,0.597,7승0무3패
2011.06.29,2,SK,64,38,26,0,0.594,6승0무4패
2011.06.29,3,KIA,69,40,29,0,0.580,6승0무4패
2011.06.29,4,LG,67,36,31,0,0.537,3승0무7패
2011.06.29,5,두산,66,29,35,2,0.453,6승0무4패
2011.06.29,6,롯데,67,28,36,3,0.438,2승0무8패
2011.06.29,7,한화,70,30,39,1,0.435,5승0무5패
2011.06.29,8,넥센,66,24,42,0,0.364,4승0무6패
2011.06.30,1,삼성,69,40,27,2,0.597,7승0무3패
2011.06.30,2,SK,65,38,27,0,0.585,5승0무5패
2011.06.30,3,KIA,70,40,30,0,0.571,6승0무4패
2011.06.30,4,LG,67,36,31,0,0.537,3승0무7패
2011.06.30,5,두산,66,29,35,2,0.453,6승0무4패
2011.06.30,6,롯데,68,29,36,3,0.446,3승0무7패
2011.06.30,7,한화,71,31,39,1,0.443,5승0무5패
2011.06.30,8,넥센,66,24,42,0,0.364,4승0무6패
2011.07.01,1,삼성,70,41,27,2,0.603,7승0무3패
2011.07.01,2,KIA,71,41,30,0,0.577,7승0무3패
2011.07.01,3,SK,66,38,28,0,0.576,3승0무7패
2011.07.01,4,LG,68,36,32,0,0.529,4승0무6패
2011.07.01,5,두산,67,30,35,2,0.462,7승0무3패
2011.07.01,6,롯데,69,29,37,3,0.439,4승0무6패
2011.07.01,7,한화,72,31,40,1,0.437,5승0무5패
2011.07.01,8,넥센,67,25,42,0,0.373,3승0무7패
2011.07.02,1,삼성,71,41,28,2,0.594,7승0무3패
2011.07.02,2,KIA,72,41,31,0,0.569,7승0무3패
2011.07.02,3,SK,67,38,29,0,0.567,3승0무7패
2011.07.02,4,LG,69,36,33,0,0.522,4승0무6패
2011.07.02,5,두산,68,31,35,2,0.470,7승0무3패
2011.07.02,6,롯데,70,30,37,3,0.448,4승0무6패
2011.07.02,7,한화,73,32,40,1,0.444,5승0무5패
2011.07.02,8,넥센,68,26,42,0,0.382,3승0무7패
2011.07.03,1,삼성,71,41,28,2,0.594,7승0무3패
2011.07.03,2,KIA,73,42,31,0,0.575,7승0무3패
2011.07.03,3,SK,67,38,29,0,0.567,3승0무7패
2011.07.03,4,LG,69,36,33,0,0.522,4승0무6패
2011.07.03,5,두산,68,31,35,2,0.470,7승0무3패
2011.07.03,6,롯데,70,30,37,3,0.448,4승0무6패
2011.07.03,7,한화,74,32,41,1,0.438,5승0무5패
2011.07.03,8,넥센,68,26,42,0,0.382,3승0무7패
2011.07.04,1,삼성,71,41,28,2,0.594,7승0무3패
2011.07.04,2,KIA,73,42,31,0,0.575,7승0무3패
2011.07.04,3,SK,67,38,29,0,0.567,3승0무7패
2011.07.04,4,LG,69,36,33,0,0.522,4승0무6패
2011.07.04,5,두산,68,31,35,2,0.470,7승0무3패
2011.07.04,6,롯데,70,30,37,3,0.448,4승0무6패
2011.07.04,7,한화,74,32,41,1,0.438,5승0무5패
2011.07.04,8,넥센,68,26,42,0,0.382,3승0무7패
2011.07.05,1,삼성,72,42,28,2,0.600,7승0무3패
2011.07.05,2,KIA,74,43,31,0,0.581,7승0무3패
2011.07.05,3,SK,68,38,30,0,0.559,3승0무7패
2011.07.05,4,LG,70,36,34,0,0.514,4승0무6패
2011.07.05,5,두산,69,31,36,2,0.463,7승0무3패
2011.07.05,6,롯데,71,31,37,3,0.456,4승0무6패
2011.07.05,7,한화,75,33,41,1,0.446,5승0무5패
2011.07.05,8,넥센,69,26,43,0,0.377,3승0무7패
2011.07.06,1,삼성,73,43,28,2,0.606,7승0무3패
2011.07.06,2,KIA,75,44,31,0,0.587,7승0무3패
2011.07.06,3,SK,69,38,31,0,0.551,3승0무7패
2011.07.06,4,LG,71,37,34,0,0.521,4승0무6패
2011.07.06,5,롯데,72,32,37,3,0.464,4승0무6패
2011.07.06,6,두산,70,31,37,2,0.456,7승0무3패
2011.07.06,7,한화,76,33,42,1,0.440,5승0무5패
2011.07.06,8,넥센,70,26,44,0,0.371,3승0무7패
2011.07.07,1,삼성,73,43,28,2,0.606,7승0무3패
2011.07.07,2,KIA,76,45,31,0,0.592,7승0무3패
2011.07.07,3,SK,69,38,31,0,0.551,3승0무7패
2011.07.07,4,LG,72,38,34,0,0.528,4승0무6패
2011.07.07,5,롯데,72,32,37,3,0.464,4승0무6패
2011.07.07,6,두산,70,31,37,2,0.456,7승0무3패
2011.07.07,7,한화,77,33,43,1,0.434,5승0무5패
2011.07.07,8,넥센,71,26,45,0,0.366,3승0무7패
2011.07.08,1,KIA,77,46,31,0,0.597,7승0무3패
2011.07.08,2,삼성,74,43,29,2,0.597,7승0무3패
2011.07.08,3,SK,70,39,31,0,0.557,3승0무7패
2011.07.08,4,LG,73,38,35,0,0.521,4승0무6패
2011.07.08,5,두산,71,32,37,2,0.464,7승0무3패
2011.07.08,6,롯데,73,32,38,3,0.457,4승0무6패
2011.07.08,7,한화,77,33,43,1,0.434,5승0무5패
2011.07.08,8,넥센,71,26,45,0,0.366,3승0무7패
2011.07.09,1,삼성,74,43,29,2,0.597,7승0무3패
2011.07.09,2,KIA,78,46,32,0,0.590,7승0무3패
2011.07.09,3,SK,71,40,31,0,0.563,3승0무7패
2011.07.09,4,LG,74,39,35,0,0.527,4승0무6패
2011.07.09,5,두산,71,32,37,2,0.464,7승0무3패
2011.07.09,6,롯데,74,32,39,3,0.451,4승0무6패
2011.07.09,7,한화,78,34,43,1,0.442,5승0무5패
2011.07.09,8,넥센,72,26,46,0,0.361,3승0무7패
2011.07.10,1,삼성,74,43,29,2,0.597,6승0무4패
2011.07.10,2,KIA,79,47,32,0,0.595,6승0무4패
2011.07.10,3,SK,71,40,31,0,0.563,2승0무8패
2011.07.10,4,LG,75,39,36,0,0.520,5승0무5패
2011.07.10,5,두산,71,32,37,2,0.464,5승0무5패
2011.07.10,6,롯데,74,32,39,3,0.451,7승0무3패
2011.07.10,7,한화,78,34,43,1,0.442,5승0무5패
2011.07.10,8,넥센,72,26,46,0,0.361,4승0무6패
2011.07.11,1,삼성,74,43,29,2,0.597,6승0무4패
2011.07.11,2,KIA,79,47,32,0,0.595,6승0무4패
2011.07.11,3,SK,71,40,31,0,0.563,2승0무8패
2011.07.11,4,LG,75,39,36,0,0.520,5승0무5패
2011.07.11,5,두산,71,32,37,2,0.464,5승0무5패
2011.07.11,6,롯데,74,32,39,3,0.451,7승0무3패
2011.07.11,7,한화,78,34,43,1,0.442,5승0무5패
2011.07.11,8,넥센,72,26,46,0,0.361,4승0무6패
2011.07.12,1,삼성,75,44,29,2,0.603,6승0무4패
2011.07.12,2,KIA,79,47,32,0,0.595,6승0무4패
2011.07.12,3,SK,72,40,32,0,0.556,2승0무8패
2011.07.12,4,LG,76,40,36,0,0.526,5승0무5패
2011.07.12,5,두산,71,32,37,2,0.464,5승0무5패
2011.07.12,6,롯데,75,33,39,3,0.458,7승0무3패
2011.07.12,7,한화,79,34,44,1,0.436,5승0무5패
2011.07.12,8,넥센,73,26,47,0,0.356,4승0무6패
2011.07.13,1,삼성,75,44,29,2,0.603,6승0무4패
2011.07.13,2,KIA,80,48,32,0,0.600,6승0무4패
2011.07.13,3,SK,72,40,32,0,0.556,2승0무8패
2011.07.13,4,LG,76,40,36,0,0.526,5승0무5패
2011.07.13,5,롯데,75,33,39,3,0.458,7승0무3패
2011.07.13,6,두산,72,32,38,2,0.457,5승0무5패
2011.07.13,7,한화,79,34,44,1,0.436,5승0무5패
2011.07.13,8,넥센,73,26,47,0,0.356,4승0무6패
2011.07.14,1,삼성,75,44,29,2,0.603,6승0무4패
2011.07.14,2,KIA,81,48,33,0,0.593,6승0무4패
2011.07.14,3,SK,72,40,32,0,0.556,2승0무8패
2011.07.14,4,LG,76,40,36,0,0.526,5승0무5패
2011.07.14,5,롯데,76,34,39,3,0.466,7승0무3패
2011.07.14,6,두산,73,33,38,2,0.465,5승0무5패
2011.07.14,7,한화,80,34,45,1,0.430,5승0무5패
2011.07.14,8,넥센,73,26,47,0,0.356,4승0무6패
2011.07.15,1,KIA,82,49,33,0,0.598,6승0무4패
2011.07.15,2,삼성,76,44,30,2,0.595,6승0무4패
2011.07.15,3,SK,72,40,32,0,0.556,2승0무8패
2011.07.15,4,LG,77,40,37,0,0.519,5승0무5패
2011.07.15,5,롯데,77,35,39,3,0.473,7승0무3패
2011.07.15,6,두산,73,33,38,2,0.465,5승0무5패
2011.07.15,7,한화,80,34,45,1,0.430,5승0무5패
2011.07.15,8,넥센,73,26,47,0,0.356,4승0무6패
2011.07.16,1,삼성,77,45,30,2,0.600,6승0무4패
2011.07.16,2,KIA,83,49,34,0,0.590,6승0무4패
2011.07.16,3,SK,72,40,32,0,0.556,2승0무8패
2011.07.16,4,LG,78,40,38,0,0.513,5승0무5패
2011.07.16,5,롯데,78,36,39,3,0.480,7승0무3패
2011.07.16,6,두산,73,33,38,2,0.465,5승0무5패
2011.07.16,7,한화,80,34,45,1,0.430,5승0무5패
2011.07.16,8,넥센,73,26,47,0,0.356,4승0무6패
2011.07.17,1,KIA,84,50,34,0,0.595,6승0무4패
2011.07.17,2,삼성,78,45,31,2,0.592,6승0무4패
2011.07.17,3,SK,73,40,33,0,0.548,2승0무8패
2011.07.17,4,LG,79,41,38,0,0.519,5승0무5패
2011.07.17,5,롯데,79,36,40,3,0.474,7승0무3패
2011.07.17,6,두산,74,33,39,2,0.458,5승0무5패
2011.07.17,7,한화,81,35,45,1,0.438,5승0무5패
2011.07.17,8,넥센,74,27,47,0,0.365,4승0무6패
2011.07.18,1,KIA,84,50,34,0,0.595,6승0무4패
2011.07.18,2,삼성,78,45,31,2,0.592,6승0무4패
2011.07.18,3,SK,73,40,33,0,0.548,2승0무8패
2011.07.18,4,LG,79,41,38,0,0.519,5승0무5패
2011.07.18,5,롯데,79,36,40,3,0.474,7승0무3패
2011.07.18,6,두산,74,33,39,2,0.458,5승0무5패
2011.07.18,7,한화,81,35,45,1,0.438,5승0무5패
2011.07.18,8,넥센,74,27,47,0,0.365,4승0무6패
2011.07.19,1,삼성,79,46,31,2,0.597,6승0무4패
2011.07.19,2,KIA,85,50,35,0,0.588,6승0무4패
2011.07.19,3,SK,74,40,34,0,0.541,2승0무8패
2011.07.19,4,LG,80,41,39,0,0.513,5승0무5패
2011.07.19,5,롯데,80,37,40,3,0.481,7승0무3패
2011.07.19,6,두산,75,33,40,2,0.452,5승0무5패
2011.07.19,7,한화,82,36,45,1,0.444,5승0무5패
2011.07.19,8,넥센,75,28,47,0,0.373,4승0무6패
2011.07.20,1,KIA,86,51,35,0,0.593,5승0무5패
2011.07.20,2,삼성,80,46,32,2,0.590,6승0무4패
2011.07.20,3,SK,75,41,34,0,0.547,6승0무4패
2011.07.20,4,LG,81,41,40,0,0.506,3승0무7패
2011.07.20,5,롯데,81,38,40,3,0.487,7승0무3패
2011.07.20,6,두산,76,33,41,2,0.446,3승0무7패
2011.07.20,7,한화,83,36,46,1,0.439,3승0무7패
2011.07.20,8,넥센,76,29,47,0,0.382,4승0무6패
2011.07.21,1,KIA,87,52,35,0,0.598,5승0무5패
2011.07.21,2,삼성,81,46,33,2,0.582,6승0무4패
2011.07.21,3,SK,76,42,34,0,0.553,6승0무4패
2011.07.21,4,LG,82,41,41,0,0.500,3승0무7패
2011.07.21,5,롯데,82,38,41,3,0.481,7승0무3패
2011.07.21,6,두산,77,34,41,2,0.453,3승0무7패
2011.07.21,7,한화,84,36,47,1,0.434,3승0무7패
2011.07.21,8,넥센,77,30,47,0,0.390,4승0무6패
2011.07.22,1,KIA,87,52,35,0,0.598,5승0무5패
2011.07.22,2,삼성,81,46,33,2,0.582,6승0무4패
2011.07.22,3,SK,76,42,34,0,0.553,6승0무4패
2011.07.22,4,LG,82,41,41,0,0.500,3승0무7패
2011.07.22,5,롯데,82,38,41,3,0.481,7승0무3패
2011.07.22,6,두산,77,34,41,2,0.453,3승0무7패
2011.07.22,7,한화,84,36,47,1,0.434,3승0무7패
2011.07.22,8,넥센,77,30,47,0,0.390,4승0무6패
2011.07.23,1,KIA,87,52,35,0,0.598,5승0무5패
2011.07.23,2,삼성,81,46,33,2,0.582,6승0무4패
2011.07.23,3,SK,76,42,34,0,0.553,6승0무4패
2011.07.23,4,LG,82,41,41,0,0.500,3승0무7패
2011.07.23,5,롯데,82,38,41,3,0.481,7승0무3패
2011.07.23,6,두산,77,34,41,2,0.453,3승0무7패
2011.07.23,7,한화,84,36,47,1,0.434,3승0무7패
2011.07.23,8,넥센,77,30,47,0,0.390,4승0무6패
2011.07.24,1,KIA,87,52,35,0,0.598,5승0무5패
2011.07.24,2,삼성,81,46,33,2,0.582,6승0무4패
2011.07.24,3,SK,76,42,34,0,0.553,6승0무4패
2011.07.24,4,LG,82,41,41,0,0.500,3승0무7패
2011.07.24,5,롯데,82,38,41,3,0.481,7승0무3패
